transaction_id,location_id,supplier_id,time_id,customer_id,demand_cylinders,supply_cylinders,shortage_cylinders,price_per_cylinder,subsidy_amount,delivery_delay_days,stock_available,transport_cost,weather_impact_score,strike_impact_flag,festival_demand_flag,emergency_supply_flag,warehouse_capacity,fulfilled_orders,unfulfilled_orders
18985,20,17,313,93,25,49,15,1192.6,147.15,0,68,151.73,0.4,1,1,0,805,33,17
18986,9,11,313,85,37,20,4,815.56,82.4,8,464,61.16,0.42,0,0,0,601,35,10
18987,8,2,291,31,11,14,2,872.63,20.96,3,266,192.21,0.38,1,0,1,510,43,4
18988,15,9,86,53,46,8,14,958.83,128.12,0,292,101.63,0.69,1,1,1,986,47,12
18989,34,19,135,86,18,9,8,1036.6,291.3,3,373,127.06,0.37,1,0,0,337,42,2
18990,24,6,309,64,42,21,1,1181.3,96.57,8,254,142.89,0.69,1,0,0,217,14,17
18991,33,7,266,82,39,34,12,955.5,94.23,5,165,83,0.61,0,0,1,822,48,8
18992,41,4,220,2,40,40,9,874.04,44.48,1,426,93.21,0.82,0,0,0,102,29,6
18993,41,3,295,60,20,41,9,995.72,166.78,8,200,102.89,0.02,1,0,0,518,43,11
18994,45,2,186,86,17,13,15,1108.58,160.81,5,2,159.9,0.11,1,0,0,311,43,16
18995,40,10,163,84,7,26,3,903.82,115.86,1,142,171.32,0.42,1,0,1,174,22,1
18996,27,10,127,48,48,42,3,867.65,268.21,5,56,162.22,0.56,1,1,1,961,46,7
18997,21,17,315,48,17,45,14,1086.15,28.24,9,298,182.2,0.35,1,1,1,833,31,5
18998,5,16,117,61,4,37,17,1008.27,276.36,3,405,52.88,0.58,0,1,1,722,21,7
18999,35,1,137,4,36,30,13,1073.44,123.51,3,425,85.76,0.16,0,0,1,180,35,9
19000,21,12,256,26,30,47,15,946.01,40.78,0,234,157.31,0.83,0,0,0,418,27,17
19001,4,20,356,84,1,20,14,1125.53,169.07,5,334,141.76,0.42,0,1,0,712,40,10
19002,49,20,264,22,35,7,18,969.89,203.95,5,194,193.78,0.88,0,0,1,702,32,6
19003,48,10,222,43,12,44,2,1062.91,83.81,9,135,96.6,0.48,1,1,0,139,10,17
19004,16,1,314,20,17,20,9,953.15,251.11,2,308,93.08,0.07,1,1,0,476,28,8
19005,31,16,351,93,16,16,13,1027.45,3.36,1,205,195.6,0.95,0,1,1,326,23,11
19006,26,11,150,48,28,2,2,1026.21,104.63,8,470,159.1,0.08,0,1,1,314,8,16
19007,35,4,236,95,32,10,17,1119.11,263.36,0,453,147.57,0.33,0,1,0,357,27,4
19008,6,3,351,61,46,41,19,839.34,203.3,4,271,131.96,0.09,1,1,1,889,4,18
19009,33,13,168,23,35,35,1,890.36,67.14,2,429,77.01,0.18,1,1,0,394,36,12
19010,21,15,69,61,19,43,19,917.03,136.27,2,337,172.96,0.38,1,1,0,176,44,10
19011,16,10,209,80,29,28,18,1002.86,80.41,5,296,133.33,0.31,1,0,0,745,35,13
19012,47,6,52,63,29,10,17,1163.33,142.07,1,486,105.7,0.84,1,0,0,981,40,11
19013,39,11,267,19,16,13,0,1119.61,251.24,1,168,79.85,0.9,1,1,0,744,14,18
19014,34,1,150,75,4,22,14,1135.12,15.16,9,451,55.64,0.64,1,1,0,276,31,8
19015,42,20,303,76,21,34,1,937.69,73.71,0,182,196.51,0.76,0,1,1,322,41,8
19016,15,4,345,100,49,16,15,933.78,9.41,3,405,148.61,0.2,1,1,1,759,33,2
19017,6,10,13,13,44,8,16,1078.73,297.42,1,189,166.72,0.13,1,1,0,960,33,13
19018,2,15,100,2,1,20,13,1143.38,47.8,2,347,165.26,0.2,1,1,0,962,34,14
19019,24,1,173,51,19,10,13,1183.48,84.51,1,0,73.1,0.55,0,0,1,284,48,3
19020,49,15,237,75,44,29,18,945.11,255.96,1,397,196.93,0.94,0,0,0,283,4,3
19021,28,3,75,1,26,49,0,1051.34,153.46,0,390,183.55,0.92,1,1,0,618,24,4
19022,1,1,325,41,12,42,4,1080.6,283.3,3,153,151.62,0.54,0,1,0,249,47,17
19023,1,6,250,10,17,30,9,1161.16,177.06,0,120,147.52,0.94,1,0,0,229,11,10
19024,28,19,78,3,37,24,1,1094.78,216.59,8,341,117.73,0.42,0,0,1,568,15,8
19025,36,4,278,8,28,2,8,970.08,185.13,0,10,147.62,0.77,1,0,1,757,19,2
19026,20,12,242,80,36,34,18,1107.26,221.21,4,453,131.56,0.15,1,0,1,777,12,2
19027,48,2,314,36,29,42,4,979.68,80.53,4,251,80.32,0.87,0,0,0,684,34,18
19028,8,17,216,40,5,21,4,1196.29,99.69,2,35,129.38,0.85,1,0,0,757,5,3
19029,1,6,220,39,38,34,13,946.1,180.97,2,255,166.16,0.96,1,1,0,340,2,17
19030,26,12,21,84,3,32,2,829.32,258.14,8,461,66.22,0.5,0,0,1,351,13,15
19031,43,15,305,47,15,30,13,1084.11,68.62,6,374,139.67,0.56,1,1,0,839,49,0
19032,49,17,353,60,3,14,4,919.48,287.12,1,170,174.26,0.29,0,0,0,283,36,17
19033,25,1,92,8,13,19,7,1082.36,134.25,1,421,94.78,0.96,0,0,0,539,7,7
19034,10,14,295,74,5,30,7,830.35,40.49,8,371,104.19,0.19,1,0,0,589,38,1
19035,12,2,100,37,21,41,5,1194.84,261.58,6,86,158.96,0.83,0,1,0,574,12,5
19036,41,4,266,63,41,27,1,1118.42,278.33,8,221,97.15,0.79,0,1,0,753,46,1
19037,7,20,168,96,23,16,5,1075.29,246.87,9,140,80.65,0.12,0,0,0,651,17,10
19038,12,2,58,27,47,25,6,1057.08,130.52,6,285,74.1,0.06,0,0,0,355,43,10
19039,47,14,89,95,22,25,10,856.21,283,3,15,149.1,0.11,0,1,0,727,48,17
19040,40,18,173,3,34,24,4,857.8,99.66,2,361,91.02,0.98,1,1,0,282,37,7
19041,17,8,145,39,41,3,9,830.83,26.57,4,39,123.65,0.26,1,0,1,193,29,3
19042,5,20,121,6,26,24,19,1105.5,103.1,5,298,176.55,0.83,1,0,1,865,3,10
19043,14,1,245,81,47,11,14,1085.48,109.71,5,18,176.99,0.18,1,1,0,988,14,19
19044,34,16,324,10,31,32,6,1146.12,240.33,8,201,195.5,0.29,0,1,0,120,7,4
19045,48,7,266,85,35,23,5,1060.06,214.53,8,94,145.32,0.68,0,1,1,125,36,18
19046,17,6,62,29,7,12,6,958.24,186.34,2,136,159.04,0.32,1,0,0,214,40,0
19047,35,19,89,29,40,39,3,1160.22,57.75,8,5,180.71,0.79,1,1,1,836,44,7
19048,1,10,72,20,45,21,14,1046.65,239.98,8,208,160.37,0.5,1,0,0,778,2,0
19049,50,6,170,79,32,37,17,818.81,9.6,9,339,149.47,0.17,1,0,0,122,8,19
19050,50,10,173,66,22,34,9,1159.29,65.77,7,230,86.72,0.31,1,1,0,161,42,16
19051,36,19,76,97,47,21,6,1149.3,164.69,1,471,124.95,0.61,1,0,1,126,36,15
19052,15,3,365,12,6,26,3,1103.11,142.79,2,347,169.88,0.45,1,1,1,139,19,7
19053,19,20,158,13,21,36,17,1171.22,207.15,1,403,89.23,0.54,0,0,1,561,30,14
19054,42,3,330,39,45,49,7,959.5,237.91,2,419,73.79,0.31,0,1,0,315,29,5
19055,5,20,213,39,39,34,7,1137.72,259.49,3,178,124.98,0.41,0,1,0,243,5,11
19056,19,6,9,45,49,9,9,1173.34,289.47,6,436,179.89,0.48,0,1,0,339,30,3
19057,43,17,3,85,47,18,7,1116.38,166.01,4,392,167.8,0.27,0,0,0,433,29,16
19058,39,18,309,41,37,44,18,1092.51,174.16,3,87,70.19,0.25,1,1,1,537,42,4
19059,5,10,170,80,27,42,19,942.52,168.2,5,152,87.81,0.5,1,1,1,390,38,10
19060,12,6,147,98,10,39,1,935.42,268.87,4,460,189.36,0.01,1,0,0,306,8,17
19061,19,13,6,91,22,30,13,1159.36,231.72,3,416,182.09,0.87,0,1,1,603,24,9
19062,47,6,171,43,44,3,16,871.87,149.2,8,124,179.11,0.11,1,0,1,668,20,10
19063,12,12,80,62,18,2,8,817.02,205.25,9,215,87.21,0.04,0,1,1,149,16,14
19064,36,14,292,3,4,3,6,1056.19,91.46,0,199,142.42,0.31,1,0,0,594,49,5
19065,12,17,224,9,45,15,7,934.96,49.88,9,496,118.24,0.4,0,0,0,789,26,12
19066,18,8,352,44,35,41,18,1091.91,14.19,3,58,152.35,0.21,1,0,0,974,8,7
19067,49,5,295,34,38,3,6,1198.99,124.42,1,188,170.26,0.57,0,0,1,399,5,18
19068,48,4,43,19,38,38,19,886.74,111.72,3,104,98.61,0.12,1,1,1,625,43,7
19069,43,6,245,90,36,43,17,927.92,227.59,2,57,56.91,0.31,0,1,0,748,20,10
19070,34,11,50,87,4,34,12,1038.56,151.01,2,168,68.3,0.93,1,1,0,569,39,18
19071,48,5,295,18,45,17,9,1065.92,51.33,1,499,177.17,0.33,1,0,1,881,26,10
19072,33,14,130,46,10,3,9,1197.31,29.42,6,103,155.98,0.81,1,0,0,159,5,13
19073,49,10,252,41,32,7,7,998.29,23.86,8,159,189.95,0.73,1,1,0,448,18,1
19074,18,11,165,49,10,31,19,887.62,5.35,4,235,170.56,0.28,1,0,1,228,42,16
19075,29,3,101,52,43,10,12,1153.19,22.39,4,169,106.78,0.22,1,1,0,581,17,8
19076,45,8,275,74,45,35,9,1084.01,226.15,4,72,129.86,0.42,0,1,0,636,2,4
19077,5,5,69,43,10,28,1,1047.95,232.04,6,67,129.95,0.93,0,1,0,104,37,1
19078,25,20,44,10,11,20,10,1145.94,106.5,5,186,64.79,0.15,0,0,0,385,31,19
19079,24,10,150,85,39,1,18,830.54,9.9,8,171,125.26,0.3,0,1,0,460,22,3
19080,29,8,135,38,9,42,16,981.92,38.64,9,261,68.74,0.07,0,1,0,500,30,8
19081,38,9,318,38,13,13,14,1155.66,152.23,3,475,98.58,0.62,1,1,0,727,5,8
19082,33,15,345,47,42,8,11,833.12,293.11,1,173,194.22,0.13,1,1,1,616,46,13
19083,10,1,218,7,18,24,7,1029.32,36.73,2,460,79.37,0.36,1,0,0,793,37,2
19084,37,5,148,12,47,22,9,924.27,46.29,4,266,91.7,0.63,1,1,0,743,44,9
19085,33,15,126,52,37,27,3,1026.41,121.46,1,360,80.32,0.68,1,1,1,359,41,12
19086,23,4,249,33,47,47,3,838.39,184.67,4,490,136.15,0.55,0,0,0,993,14,15
19087,11,19,54,89,11,33,9,1016.48,117.58,2,466,179.52,0.11,1,1,1,772,6,9
19088,24,10,332,92,28,26,11,1004.75,187.83,5,61,165.99,0.73,1,0,0,141,29,3
19089,24,2,223,24,6,44,11,825.89,19.57,1,422,172.8,0.2,0,0,1,765,18,6
19090,7,5,209,48,33,3,16,893.59,53.68,0,414,73.67,0.67,0,0,0,459,27,19
19091,50,18,144,31,14,30,3,853.69,21.25,7,318,164.89,0.81,1,0,1,833,11,11
19092,21,6,313,82,47,38,17,990.14,262.52,1,450,69.66,0.33,1,1,1,863,44,2
19093,20,10,320,23,29,10,7,913.41,239.61,9,127,103.46,0.36,0,0,1,412,31,5
19094,10,15,138,71,39,6,6,1007.29,80.03,0,457,68.72,0.82,0,0,1,543,10,3
19095,25,9,355,72,15,17,7,1025.47,226.22,9,79,194.83,0.68,1,1,1,379,8,7
19096,47,13,225,15,48,7,17,803.03,243.25,4,412,94.04,0.58,1,0,1,232,31,4
19097,36,18,102,38,5,14,8,1147.92,255.32,9,425,91.31,0.31,0,1,1,497,25,14
19098,48,7,99,28,22,34,3,858.95,129.91,6,498,190.2,0.56,1,0,1,531,19,16
19099,47,2,307,91,31,46,16,1136.88,290.68,7,29,175.11,0.75,1,0,0,980,49,11
19100,15,16,283,21,19,6,5,1017.51,267.68,4,458,119.09,0.08,1,0,1,979,3,4
19101,44,2,91,27,18,33,3,891.45,212.9,3,273,91.42,0.5,0,1,1,437,33,14
19102,40,4,297,47,6,18,14,1112.21,9.57,0,120,94.97,0.17,1,0,0,432,13,17
19103,40,2,204,56,9,6,17,1058.19,221.15,3,65,81.43,1,1,1,0,434,1,19
19104,50,17,238,14,30,18,16,1061.36,188.5,3,443,138,0.45,0,0,0,901,32,17
19105,6,6,97,21,31,30,7,924.32,283.66,3,125,67.87,0.2,0,1,1,161,32,14
19106,37,10,121,14,35,4,18,961.09,136.25,6,115,69.03,0.36,0,1,1,755,16,7
19107,2,14,117,70,17,25,11,1014.42,176.55,8,224,75.67,0.07,0,0,0,456,30,10
19108,12,15,66,76,42,46,9,948.06,170.62,4,366,62.9,0.55,1,0,0,430,35,11
19109,4,12,131,28,16,3,7,945.48,7.22,8,12,153.35,0.74,0,1,0,871,6,5
19110,23,19,267,93,33,46,1,1137.58,64.1,2,356,56.18,0.73,1,1,0,845,2,18
19111,13,11,316,37,4,5,3,1185.29,54.71,2,108,67.89,0.89,1,1,1,782,49,9
19112,17,1,92,67,31,46,5,992.38,106.47,0,284,148.99,0.57,0,1,0,278,33,19
19113,31,8,77,33,33,40,15,1145.84,82.71,6,77,181.03,0.73,0,0,0,471,36,15
19114,16,6,238,12,36,5,3,1119.83,96.97,6,198,86.78,0.73,1,1,1,184,10,13
19115,41,12,252,12,11,10,19,995.12,22.25,5,195,186.33,0.16,0,1,1,629,4,6
19116,26,20,227,75,4,45,3,1064.83,45.88,8,82,82.53,0.58,1,0,0,476,32,13
19117,28,16,360,92,36,38,13,826.16,151.95,9,218,167.13,0.79,1,1,0,763,19,14
19118,1,18,320,51,5,20,12,1057.14,152.76,3,96,165.76,0.76,0,1,0,405,32,13
19119,47,12,141,35,21,42,9,897.52,29.11,8,49,118.65,0.45,1,1,0,646,38,8
19120,12,20,54,98,13,13,8,1175.06,181.66,1,3,55.42,0.06,1,1,1,150,5,4
19121,37,2,140,86,4,42,5,1067.09,293.46,5,220,138.13,0.56,0,0,1,866,4,0
19122,50,7,146,87,42,1,4,1048.21,117.61,1,492,92.93,0.61,0,1,0,338,37,0
19123,20,9,274,12,35,30,4,1162.16,48.74,2,411,149.35,0.65,1,1,0,512,44,1
19124,2,18,145,19,26,36,2,1098.79,298.65,7,413,125.87,0.86,1,1,1,393,4,8
19125,36,9,167,95,26,45,0,967.44,157.91,0,280,96.01,0.86,0,1,0,399,28,18
19126,15,8,86,59,19,38,17,1115.03,72.88,8,365,113.63,0.88,0,0,0,718,42,19
19127,38,1,141,13,37,8,15,1172.35,263.19,6,361,122.48,0.67,1,0,1,189,37,13
19128,22,5,45,19,11,9,6,1177.44,37.88,8,274,83.33,0.01,0,0,0,109,35,0
19129,44,16,128,36,2,41,10,899.92,55.69,2,476,125.12,0.56,0,1,1,350,22,3
19130,50,14,358,86,31,46,15,1019.49,227.14,9,454,194.38,0.28,1,1,1,688,28,3
19131,32,13,117,94,18,33,19,1117.9,273.32,9,179,162.83,0.43,0,0,0,616,36,0
19132,20,11,147,4,11,37,10,1191.95,129.04,4,365,173.75,0.13,0,1,0,464,37,4
19133,36,20,147,13,44,49,9,835.57,21.13,3,488,51.73,0.68,0,0,1,830,24,17
19134,33,13,21,84,16,6,18,1108.5,187.45,8,462,135.89,0.6,0,0,0,912,8,1
19135,15,15,24,6,2,17,12,980.55,229.4,2,365,95.66,0.54,0,0,0,970,12,2
19136,50,16,158,44,32,23,3,1136.98,157.91,9,165,156.55,0.42,1,0,0,668,46,13
19137,46,13,48,76,48,37,7,1100.4,117.66,8,143,133.65,0.38,1,0,1,317,9,5
19138,3,8,110,80,48,2,6,980.34,203.33,1,402,168.19,0.43,1,0,0,590,37,4
19139,29,18,59,81,22,18,0,1170.59,141.73,3,145,74.38,0.63,0,0,0,783,46,2
19140,47,19,17,8,36,38,16,946.98,234.5,7,210,192.94,0.18,1,1,1,188,2,4
19141,27,15,304,33,8,28,19,957.95,1.85,7,460,123.46,0.03,0,0,0,696,8,6
19142,5,10,55,52,36,14,12,1102.59,182.52,1,190,74.13,0.37,1,0,0,837,27,17
19143,31,4,137,76,43,22,12,905.81,253.7,1,102,150.45,0.14,0,0,1,304,44,0
19144,22,6,77,90,25,1,8,1109.73,204.44,0,365,176.49,0.64,1,0,0,621,37,9
19145,35,8,270,83,40,43,14,1119.28,170.37,5,16,175.56,0.57,0,0,0,798,22,12
19146,7,7,180,13,44,42,14,1089.5,66.99,1,327,120.06,1,1,0,1,435,18,12
19147,6,12,85,10,31,47,1,950.2,165.28,9,64,159.12,0.01,0,1,1,933,30,3
19148,26,18,300,34,4,41,14,987.93,244.51,0,268,168.48,0.64,1,0,0,635,42,12
19149,1,18,139,95,39,39,3,1021.86,257.43,3,174,82.91,0.42,0,0,0,652,27,2
19150,19,19,307,27,45,44,12,851.27,191.39,9,497,198.5,0.99,0,0,1,792,14,4
19151,7,4,170,58,43,8,19,948.04,295.31,0,155,80.94,0.66,1,0,0,996,12,10
19152,36,1,242,67,10,27,2,865.35,35.61,7,81,69.48,0.75,1,1,1,133,10,6
19153,12,5,64,44,27,10,8,910.61,205.06,4,305,170.06,0.97,1,1,0,731,27,15
19154,20,7,240,69,41,34,19,1160.35,13.04,2,250,184.16,0.11,1,0,0,154,47,3
19155,23,11,95,5,38,46,8,822.53,256.29,6,382,117.62,0.88,1,1,1,508,7,11
19156,25,11,146,37,17,41,3,1021.56,233.28,9,173,136.58,0.3,1,0,1,629,5,5
19157,30,10,49,71,45,33,17,974.05,244.41,8,105,60.47,0.38,0,1,1,534,8,16
19158,29,7,145,56,38,48,7,1067.63,108.42,8,312,115.42,0.87,1,1,1,464,39,0
19159,31,16,259,51,25,37,1,1185.06,64.27,4,167,151.66,0.58,1,0,1,148,16,9
19160,18,1,159,56,17,8,16,983.36,63.75,4,267,183.33,0.58,0,0,0,137,15,19
19161,41,1,217,42,13,30,19,1002.16,272.44,4,375,99.92,0.41,0,0,0,557,7,19
19162,19,12,303,13,21,20,3,847.83,156.68,4,185,130.8,0.05,0,1,1,264,31,14
19163,4,16,17,34,15,1,6,1164.52,57.06,6,60,60.2,0.7,0,0,1,511,27,4
19164,1,5,81,100,48,49,5,955.46,23.79,8,222,74.21,0.8,0,0,1,664,15,0
19165,41,14,184,34,24,7,1,816.86,125.06,5,486,70.31,0.75,1,0,1,313,2,6
19166,15,18,283,53,7,11,19,1011.95,40.88,1,471,147.39,0.81,0,0,1,297,17,3
19167,8,9,71,3,45,39,2,1137.89,106.45,5,59,140.86,0.36,0,1,1,167,39,7
19168,15,2,90,74,38,7,5,1036.38,40.55,8,15,102.21,0.92,1,1,0,958,10,18
19169,15,12,197,99,40,36,6,1039.45,162.61,4,101,132.33,0.97,1,1,0,215,48,14
19170,50,10,130,37,22,20,5,808.61,19.51,9,322,161.92,0.82,1,1,0,571,34,5
19171,39,2,80,52,42,33,13,1188.23,18.34,8,272,145.63,0.79,1,0,1,404,28,1
19172,22,15,365,6,10,47,19,962.34,244.95,9,181,51.01,0.79,0,1,0,891,9,9
19173,18,4,203,21,33,34,11,856.75,25.08,1,350,74.9,0.22,0,1,0,572,8,15
19174,16,19,231,45,12,23,19,856.1,290.72,4,91,146.53,0.44,1,1,1,627,27,11
19175,2,4,87,5,8,24,2,1067.28,173.37,9,366,190.21,0.12,0,1,1,560,9,18
19176,36,9,227,3,40,9,8,972.62,88.23,6,356,184.83,0.47,1,1,1,315,23,10
19177,20,13,6,20,22,23,12,821.43,81.62,9,109,81.49,0.45,0,0,0,350,39,13
19178,16,10,357,94,39,46,18,834.47,199.45,6,373,82.84,0.05,1,0,1,736,9,7
19179,3,14,225,76,39,48,4,970.52,258.88,9,65,77.61,0.67,1,1,0,392,33,18
19180,30,3,146,61,47,17,13,1118.25,156.4,0,407,127.52,0.1,0,0,0,971,26,0
19181,2,3,55,35,44,39,14,856.99,229.5,1,380,162.99,0.61,0,0,1,259,42,5
19182,35,20,67,32,16,34,14,845.55,280.72,5,496,172.58,0.4,1,0,0,776,12,6
19183,26,16,185,19,48,6,2,988.75,181.6,6,355,199.31,0.78,0,1,0,273,42,12
19184,5,9,147,15,34,3,10,1009.79,126.45,1,492,131.78,0.96,0,1,1,759,29,8
19185,2,14,74,74,46,38,4,1005.32,33.36,6,414,51.44,0.46,1,1,0,130,28,4
19186,20,16,139,57,16,38,7,1001.25,207.31,6,120,72.09,0.43,1,1,1,824,20,6
19187,34,9,224,26,14,8,17,1155.93,255.6,6,43,146.39,0.18,1,1,1,486,13,14
19188,34,5,232,70,6,40,14,956.96,5.26,3,102,158.22,0.06,0,1,1,414,13,13
19189,20,13,183,90,10,9,12,813.42,194.02,3,115,152.8,0.32,1,0,0,749,25,0
19190,50,15,96,2,24,15,11,803.99,20.3,4,131,159.33,0.47,1,0,0,678,38,13
19191,25,4,342,49,27,30,0,961.32,282.81,3,92,186.4,0.78,0,0,0,334,29,6
19192,20,14,248,48,47,49,14,1157.42,124.37,2,415,137.93,0.01,1,0,0,247,22,8
19193,25,20,132,32,9,4,6,1084.67,55.6,4,16,148,0.61,1,0,1,792,48,16
19194,14,20,13,3,48,29,7,1028.1,60.68,7,395,175.77,0.41,1,1,0,528,29,6
19195,47,7,70,83,16,33,6,1080.73,27.16,5,338,116.24,0.17,0,0,0,549,13,9
19196,44,4,349,100,2,6,16,866.94,197.29,6,129,111.48,0.52,1,0,1,492,13,6
19197,43,17,256,20,31,29,4,919.68,263.58,3,270,106.59,0.89,1,1,0,904,6,10
19198,43,9,188,94,47,19,13,1116.32,114.29,5,362,134.78,0.16,1,1,0,264,46,9
19199,39,4,89,37,19,37,16,804.29,159.25,0,441,56.92,0.87,0,1,0,128,11,1
19200,12,3,319,20,11,27,9,921.86,77.67,3,379,189.95,0.12,1,1,1,770,46,17
19201,48,19,316,60,22,11,10,1180.51,232.96,6,404,93.13,0.92,0,1,1,402,45,12
19202,5,9,154,98,29,42,17,1044.37,194.84,8,307,102.3,0.96,0,0,1,352,41,17
19203,2,8,150,59,31,9,17,1092.59,299.47,2,290,197.2,0.68,1,1,1,321,16,2
19204,16,7,330,81,8,16,7,958.28,255.36,5,191,185.11,0.08,1,1,1,283,30,9
19205,30,7,132,42,10,18,0,841.34,42.23,5,246,175.09,0.46,1,1,0,449,15,4
19206,47,4,144,23,6,13,8,1072.92,253.23,0,326,197.84,0.47,1,1,0,964,32,19
19207,43,19,247,41,31,7,9,969.71,16.16,5,65,128.13,0.24,0,0,1,407,39,6
19208,38,12,63,73,35,17,15,857.54,44.8,7,280,105.48,0.86,1,1,1,686,14,4
19209,45,20,170,27,40,9,9,1158.63,115.45,1,362,66.81,0.07,1,1,1,549,17,2
19210,42,6,302,81,29,32,12,900.68,56.9,9,102,159.82,0.27,1,0,0,128,44,12
19211,24,12,236,46,21,26,17,939.4,85.55,7,283,108.94,0.06,0,0,1,592,36,13
19212,30,20,289,17,41,42,2,883.65,213.04,9,103,135.69,0.18,0,1,0,411,19,1
19213,37,4,123,2,5,22,16,956.79,168.27,2,25,75.66,0.23,1,1,0,529,9,8
19214,39,2,270,15,5,45,14,1044.5,119.69,5,21,86.09,0.89,0,1,0,608,4,14
19215,11,15,8,75,24,28,2,882.84,193.8,5,283,126.11,0.03,1,1,0,870,16,18
19216,14,6,218,57,15,16,9,943.6,0.06,4,156,159.79,0.49,0,1,1,579,18,3
19217,23,18,342,41,28,36,12,805.38,263.7,9,213,101.01,0.29,1,1,0,997,29,16
19218,16,5,174,73,34,25,1,863.79,118.31,3,261,192.74,0.91,0,1,1,653,36,13
19219,50,4,126,14,13,28,2,1162.76,146.71,1,147,165.94,0.01,0,1,0,499,3,8
19220,21,11,315,8,44,29,17,1054.14,35.15,0,428,81.6,0.19,0,0,0,697,29,17
19221,4,11,316,76,32,42,10,1001.65,227.18,8,272,151.57,0.8,1,1,0,504,34,11
19222,33,9,49,7,22,1,16,1005.93,298.51,9,309,136.05,0.53,0,1,0,741,23,5
19223,47,3,336,67,29,31,10,1056.83,229.9,6,283,108.45,0.35,1,0,1,681,15,3
19224,14,11,236,26,3,30,16,884.24,41.86,8,467,103.05,0.72,1,1,1,647,12,6
19225,19,2,349,3,5,40,14,813.61,278.99,6,83,160.63,0.9,1,1,0,867,31,3
19226,5,9,317,46,11,25,9,964.07,175.34,8,441,108.64,0.34,0,1,0,643,17,12
19227,36,10,256,4,48,18,3,1163.65,259.81,3,31,162.14,0.37,0,1,1,761,17,9
19228,31,11,116,57,41,37,1,1004.27,126.64,4,412,102.96,0.7,0,1,0,203,17,8
19229,45,3,279,96,26,43,13,1153.09,83.55,8,397,133.85,0.61,1,1,1,926,37,6
19230,18,17,85,46,9,9,4,850.4,6.41,1,40,85.02,0.7,1,0,1,327,17,19
19231,44,11,120,14,44,15,8,909.4,284.58,1,206,72.73,0.64,0,0,0,235,22,15
19232,31,17,50,3,11,29,0,1056.09,46.14,2,280,128.15,0.13,0,1,1,212,26,2
19233,30,19,164,13,1,37,11,809.38,234.61,1,108,74.35,0.11,1,0,0,353,24,3
19234,21,4,148,8,38,5,6,860.12,83.5,7,313,171.85,0.65,1,0,1,180,28,13
19235,47,2,43,56,45,44,11,844.13,171.22,6,175,167.57,0.12,0,0,1,735,21,13
19236,30,14,136,2,28,9,19,1006.87,247.7,1,0,166.09,0.09,1,1,1,637,23,19
19237,41,15,246,46,23,37,9,1152.61,104.99,3,185,138.54,0.32,1,1,0,649,49,19
19238,4,3,218,31,31,10,19,801.28,129.63,3,440,53.06,0.91,1,1,0,614,7,5
19239,5,20,281,91,2,25,2,822.38,43.14,0,22,107.38,0.73,1,1,1,739,25,4
19240,41,13,234,81,18,38,7,1065.5,126.2,5,362,158.29,0.33,1,0,1,928,1,4
19241,45,13,263,35,16,10,6,947.39,247.68,1,178,170.15,0.33,0,0,1,503,33,9
19242,10,18,115,62,42,38,1,1157.35,264.01,4,65,74.38,0.19,1,0,1,765,30,13
19243,27,20,342,46,17,20,17,1015.15,190.1,9,254,95.43,0.43,1,1,0,766,21,5
19244,16,7,189,24,48,42,9,823.85,140.33,9,80,132.23,0.68,1,0,1,595,26,12
19245,30,16,197,65,17,9,15,802.77,62.02,2,401,179.25,0.93,1,1,1,709,11,7
19246,13,16,38,93,47,3,7,975.65,136.54,4,381,57.04,0.13,1,0,1,706,35,12
19247,36,6,12,90,35,43,10,958.85,241.99,7,163,193.54,0.1,0,0,1,725,4,11
19248,21,6,124,44,31,11,13,992.54,92.89,3,134,184.06,0.18,0,0,1,163,29,18
19249,45,4,44,99,35,4,13,971.84,240.42,5,384,83.35,0.57,0,0,0,829,4,15
19250,40,3,309,51,24,49,8,1040.75,1.06,9,488,76.54,0.66,0,1,0,579,18,2
19251,45,1,14,88,41,28,10,1160.31,104.43,4,386,129.98,0.03,0,1,1,358,22,3
19252,15,3,348,46,37,41,6,1102.41,297.06,6,230,174.87,0.98,0,1,1,439,42,14
19253,20,19,52,33,49,38,4,1011.67,273.3,8,358,140.93,0.79,0,1,0,613,17,10
19254,20,9,245,64,30,11,7,1010.99,194.09,1,134,101.67,0.23,0,1,1,548,41,4
19255,45,14,180,26,18,32,8,1193.15,147.69,6,254,88.18,0.62,0,0,1,472,30,10
19256,5,19,302,39,27,18,2,1176.73,212.56,5,387,157,0.6,1,0,1,260,34,11
19257,32,19,130,58,16,40,0,862.88,294.26,5,57,105.98,0.65,1,1,0,767,7,4
19258,6,13,100,26,20,46,18,1054.54,9.08,4,494,188.93,0.91,1,1,1,465,44,9
19259,30,16,284,75,41,19,14,924.73,82.71,9,474,152.78,0.06,0,1,1,325,3,1
19260,26,8,111,93,47,16,15,879.77,298.56,2,453,135.26,0.74,1,1,1,235,29,9
19261,37,16,288,93,28,3,8,1176.9,181.3,0,293,51.29,0.99,1,0,1,548,8,3
19262,13,9,92,67,21,13,8,834.38,219.27,5,86,198,0.89,0,1,0,623,19,2
19263,29,9,76,73,41,49,10,810.92,226.15,7,85,87.14,0.42,1,0,0,111,25,17
